"","eeacellcode","yearmonth","basisofrecord","datasetkey","countrycode","occurrences","isCitizenScience","year","month","Floppy"
"4825","10kmE339N234","2019-06","HUMAN_OBSERVATION","291577e7-6d58-42d4-81d3-069686ae6a6f","FR",1,0,2019,6,NA
"4826","10kmE339N234","2018-11","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2018,11,NA
"4827","10kmE339N234","2018-09","HUMAN_OBSERVATION","e108b902-1d58-4587-99c5-0194e059bf2b","FR",1,0,2018,9,NA
"4828","10kmE339N234","2018-09","HUMAN_OBSERVATION","df2e7322-d3a4-4eac-818f-3fddce5b2ea0","FR",1,0,2018,9,NA
"4829","10kmE339N234","2018-05","HUMAN_OBSERVATION","b137d90a-1bf3-4e20-8eaa-1ce7ef95dce5","FR",1,0,2018,5,NA
"4830","10kmE339N234","2017-06","HUMAN_OBSERVATION","37e09252-7afd-43fa-825a-9eef15614ad7","FR",1,0,2017,6,NA
"4831","10kmE339N234","2015-08","HUMAN_OBSERVATION","14c7ada0-fec5-422c-bb2e-a529df8a0ffc","FR",1,0,2015,8,NA
"4832","10kmE339N234","2014-10","HUMAN_OBSERVATION","baa86fb2-7346-4507-a34f-44e4c1bd0d57","FR",1,1,2014,10,NA
"4833","10kmE339N234","2014-06","HUMAN_OBSERVATION","8ed7b879-e2fb-4896-9acc-1c911bcdaf6b","FR",10,0,2014,6,NA
"4834","10kmE339N234","2014-05","HUMAN_OBSERVATION","8ed7b879-e2fb-4896-9acc-1c911bcdaf6b","FR",5,0,2014,5,NA
"4835","10kmE339N234","2013-12","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2013,12,NA
"4836","10kmE339N234","2013-08","HUMAN_OBSERVATION","baa86fb2-7346-4507-a34f-44e4c1bd0d57","FR",1,1,2013,8,NA
"4837","10kmE339N234","2002-04","HUMAN_OBSERVATION","aa79690b-018a-44b0-8ed4-2704ba530ade","FR",1,0,2002,4,NA
"4838","10kmE339N235","2023-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2023,6,NA
"4839","10kmE339N235","2023-05","HUMAN_OBSERVATION","25e3e8f1-86ee-440c-adfc-8e63759a6505","FR",1,1,2023,5,NA
"4840","10kmE339N235","2022-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,9,NA
"4841","10kmE339N235","2022-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,7,NA
"4842","10kmE339N235","2022-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,7,NA
"4843","10kmE339N235","2022-04","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2022,4,NA
"4844","10kmE339N235","2021-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,10,NA
"4845","10kmE339N235","2021-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2021,4,NA
"4846","10kmE339N235","2020-09","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2020,9,NA
"4847","10kmE339N235","2020-05","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,5,NA
"4848","10kmE339N235","2019-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2019,8,NA
"4849","10kmE339N235","2019-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,8,NA
"4850","10kmE339N235","2019-07","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2019,7,NA
"4851","10kmE339N235","2019-04","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,4,NA
"4852","10kmE339N235","2014-06","HUMAN_OBSERVATION","8ed7b879-e2fb-4896-9acc-1c911bcdaf6b","FR",2,0,2014,6,NA
"4853","10kmE339N239","2020-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,9,NA
"4854","10kmE339N270","2021-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2021,8,NA
"4855","10kmE339N270","2019-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,8,NA
"4856","10kmE339N270","1979-03","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1979,3,NA
"4857","10kmE339N271","2023-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2023,7,NA
"4858","10kmE339N271","2023-07","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2023,7,NA
"4859","10kmE339N271","2023-04","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2023,4,NA
"4860","10kmE339N271","2022-12","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2022,12,NA
"4861","10kmE339N271","2022-11","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2022,11,NA
"4862","10kmE339N271","2022-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,10,NA
"4863","10kmE339N271","2022-08","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2022,8,NA
"4864","10kmE339N271","2022-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2022,8,NA
"4865","10kmE339N271","2022-05","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,5,NA
"4866","10kmE339N271","2021-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,9,NA
"4867","10kmE339N271","2021-09","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2021,9,NA
"4868","10kmE339N271","2021-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,8,NA
"4869","10kmE339N271","2021-05","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",1,0,2021,5,NA
"4870","10kmE339N271","2020-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,10,NA
"4871","10kmE339N271","2020-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,9,NA
"4872","10kmE339N271","2020-08","HUMAN_OBSERVATION","8e9974a4-12e2-475f-9aec-5abdf24a1f50","FR",2,0,2020,8,NA
"4873","10kmE339N271","2020-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,7,NA
"4874","10kmE339N271","2019-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,9,NA
"4875","10kmE339N271","2019-08","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2019,8,NA
"4876","10kmE339N271","2002-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2002,7,NA
"4877","10kmE339N271","2002-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",2,0,2002,1,NA
"4878","10kmE339N271","2001-06","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2001,6,NA
"4879","10kmE339N271","1993-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1993,1,NA
"4880","10kmE339N272","2023-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",2,1,2023,9,NA
"4881","10kmE339N272","2023-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2023,8,NA
"4882","10kmE339N272","2022-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",2,1,2022,9,NA
"4883","10kmE339N272","2022-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",3,0,2022,9,NA
"4884","10kmE339N272","2022-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,8,NA
"4885","10kmE339N272","2022-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2022,8,NA
"4886","10kmE339N272","2022-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,7,NA
"4887","10kmE339N272","2021-12","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,12,NA
"4888","10kmE339N272","2021-11","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",3,0,2021,11,NA
"4889","10kmE339N272","2021-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,10,NA
"4890","10kmE339N272","2021-09","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2021,9,NA
"4891","10kmE339N272","2021-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2021,9,NA
"4892","10kmE339N272","2021-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,9,NA
"4893","10kmE339N272","2021-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2021,8,NA
"4894","10kmE339N272","2021-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,7,NA
"4895","10kmE339N272","2020-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2020,10,NA
"4896","10kmE339N272","2020-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2020,9,NA
"4897","10kmE339N272","2020-08","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2020,8,NA
"4898","10kmE339N272","2020-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2020,8,NA
"4899","10kmE339N272","2020-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2020,7,NA
"4900","10kmE339N272","2019-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,8,NA
"4901","10kmE339N272","2017-06","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2017,6,NA
"4902","10kmE339N272","2016-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2016,8,NA
"4903","10kmE339N272","2016-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2016,7,NA
"4904","10kmE339N272","2013-01","HUMAN_OBSERVATION","6f0b28dc-60cf-4378-b0c4-c6c6979ffcbc","FR",1,0,2013,1,NA
"4905","10kmE339N272","2011-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2011,7,NA
"4906","10kmE339N272","2006-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2006,1,NA
"4907","10kmE339N272","1980-02","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1980,2,NA
"4908","10kmE339N273","2022-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2022,10,NA
"4909","10kmE339N273","2022-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,8,NA
"4910","10kmE339N273","2022-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2022,7,NA
"4911","10kmE339N273","2021-12","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",2,1,2021,12,NA
"4912","10kmE339N273","2021-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,9,NA
"4913","10kmE339N273","2020-10","HUMAN_OBSERVATION","7247dc2e-b862-4555-b533-7701d183271b","FR",1,0,2020,10,NA
"4914","10kmE339N273","2020-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2020,9,NA
"4915","10kmE339N273","2020-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2020,7,NA
"4916","10kmE339N273","2019-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,9,NA
"4917","10kmE339N273","2019-06","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2019,6,NA
"4918","10kmE339N273","2019-05","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2019,5,NA
"4919","10kmE339N273","2018-04","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2018,4,NA
"4920","10kmE339N273","2010-02","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2010,2,NA
"4921","10kmE339N274","2022-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,9,NA
"4922","10kmE339N274","2021-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,9,NA
"4923","10kmE339N274","2020-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2020,6,NA
"4924","10kmE339N274","2019-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2019,9,NA
"4925","10kmE339N274","2019-08","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2019,8,NA
"4926","10kmE339N274","2002-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",5,0,2002,1,NA
"4927","10kmE339N274","2001-11","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2001,11,NA
"4928","10kmE339N274","2000-11","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2000,11,NA
"4929","10kmE339N274","2000-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2000,7,NA
"4930","10kmE339N274","1974-04","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1974,4,NA
"4931","10kmE339N275","2022-04","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,4,NA
"4932","10kmE339N275","2020-12","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2020,12,NA
"4933","10kmE339N275","2019-06","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2019,6,NA
"4934","10kmE339N275","2010-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2010,7,NA
"4935","10kmE339N275","2003-02","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2003,2,NA
"4936","10kmE339N275","2002-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",3,0,2002,1,NA
"4937","10kmE339N275","2001-10","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2001,10,NA
"4938","10kmE339N275","1996-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1996,1,NA
"4939","10kmE339N275","1995-11","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1995,11,NA
"4940","10kmE339N275","1983-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1983,1,NA
"4941","10kmE339N276","2022-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,8,NA
"4942","10kmE339N276","2022-06","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,6,NA
"4943","10kmE339N276","1980-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1980,1,NA
"4944","10kmE339N276","1891-09","PRESERVED_SPECIMEN","579e870e-ddf2-4d40-9404-3073b5efe726","FR",1,0,1891,9,NA
"4945","10kmE339N277","2003-10","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2003,10,NA
"4946","10kmE339N277","2002-11","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2002,11,NA
"4947","10kmE339N278","2008-12","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2008,12,NA
"4948","10kmE339N278","2004-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",2,0,2004,1,NA
"4949","10kmE339N278","1999-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1999,1,NA
"4950","10kmE339N278","1996-04","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1996,4,NA
"4951","10kmE339N279","2004-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2004,1,NA
"4952","10kmE339N290","2023-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2023,8,NA
"4953","10kmE339N290","2023-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","FR",1,1,2023,7,NA
"4954","10kmE339N290","2022-10","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,10,NA
"4955","10kmE339N290","2021-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,10,NA
"4956","10kmE339N290","2020-11","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,11,NA
"4957","10kmE339N290","2020-10","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2020,10,NA
"4958","10kmE339N290","2020-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2020,10,NA
"4959","10kmE339N290","2020-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2020,7,NA
"4960","10kmE339N290","2013-06","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2013,6,NA
"4961","10kmE339N290","2009-08","HUMAN_OBSERVATION","f6b72f89-09c9-4805-be09-96198ab19050","FR",2,0,2009,8,NA
"4962","10kmE339N290","2008-06","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2008,6,NA
"4963","10kmE339N314","1972-05","HUMAN_OBSERVATION","36555a0c-8361-42c4-9f78-805816266f2e","GB",1,0,1972,5,NA
"4964","10kmE339N322","2019-11","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","GB",1,0,2019,11,NA
"4965","10kmE339N322","2019-11","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2019,11,NA
"4966","10kmE339N322","2013-06","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2013,6,NA
"4967","10kmE339N322","2009-08","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2009,8,NA
"4968","10kmE339N322","1987-05","HUMAN_OBSERVATION","f60e31a5-dc12-44c1-8358-098f131cd141","GB",1,0,1987,5,NA
"4969","10kmE339N322","1972-08","HUMAN_OBSERVATION","97eccb39-8a7b-4711-82ef-5f61afc1cf0c","GB",1,1,1972,8,NA
"4970","10kmE339N322","1971-05","HUMAN_OBSERVATION","e36c72ed-3b15-49f8-97fc-faaa467eb59e","GB",2,0,1971,5,NA
"4971","10kmE339N323","2021-08","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2021,8,NA
"4972","10kmE339N323","2013-06","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2013,6,NA
"4973","10kmE339N323","2008-08","HUMAN_OBSERVATION","6aa62933-35d4-4e74-af93-0fbc49655547","GB",1,0,2008,8,NA
"4974","10kmE339N323","1987-08","HUMAN_OBSERVATION","f60e31a5-dc12-44c1-8358-098f131cd141","GB",1,0,1987,8,NA
"4975","10kmE339N343","2023-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GB",1,1,2023,7,NA
"4976","10kmE339N344","2023-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GB",1,1,2023,8,NA
"4977","10kmE339N344","2018-09","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GB",1,1,2018,9,NA
"4978","10kmE339N356","2023-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","IM",1,1,2023,9,NA
"4979","10kmE339N356","2023-09","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","IM",1,0,2023,9,NA
"4980","10kmE339N356","2016-08","HUMAN_OBSERVATION","2120e938-254a-4de9-a5d4-2e7b4d7a5493","IM",1,0,2016,8,NA
"4981","10kmE339N356","2015-08","HUMAN_OBSERVATION","0d9accc4-309d-44ad-901e-f221e1d0ec80","IM",1,1,2015,8,NA
"4982","10kmE339N356","2012-05","HUMAN_OBSERVATION","0d9accc4-309d-44ad-901e-f221e1d0ec80","IM",1,1,2012,5,NA
"4983","10kmE339N356","1997-07","HUMAN_OBSERVATION","2c7c72b2-ac29-4be3-a95f-6b09e8f4b932","IM",1,0,1997,7,NA
"4984","10kmE339N356","1995-10","HUMAN_OBSERVATION","2c7c72b2-ac29-4be3-a95f-6b09e8f4b932","IM",2,0,1995,10,NA
"4985","10kmE339N356","1995-08","HUMAN_OBSERVATION","2c7c72b2-ac29-4be3-a95f-6b09e8f4b932","IM",1,0,1995,8,NA
"4986","10kmE339N356","1993-09","HUMAN_OBSERVATION","29ce88ff-5cf1-47fd-af44-8477c52c910c","IM",1,0,1993,9,NA
"4987","10kmE339N356","1992-08","HUMAN_OBSERVATION","29ce88ff-5cf1-47fd-af44-8477c52c910c","IM",1,0,1992,8,NA
"4988","10kmE339N356","1992-05","HUMAN_OBSERVATION","29ce88ff-5cf1-47fd-af44-8477c52c910c","IM",1,0,1992,5,NA
"4989","10kmE339N357","2017-07","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","IM",1,0,2017,7,NA
"4990","10kmE339N357","2016-10","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","IM",1,0,2016,10,NA
"4991","10kmE339N357","2012-07","HUMAN_OBSERVATION","0d9accc4-309d-44ad-901e-f221e1d0ec80","IM",1,1,2012,7,NA
"4992","10kmE339N357","1999-07","HUMAN_OBSERVATION","2c7c72b2-ac29-4be3-a95f-6b09e8f4b932","IM",1,0,1999,7,NA
"4993","10kmE339N357","1995-06","HUMAN_OBSERVATION","2c7c72b2-ac29-4be3-a95f-6b09e8f4b932","IM",4,0,1995,6,NA
"4994","10kmE339N357","1967-07","HUMAN_OBSERVATION","219285f8-b3c9-4c34-963e-bdd3c14692fd","IM",1,0,1967,7,NA
"4995","10kmE339N360","2022-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GB",1,1,2022,7,NA
"4996","10kmE339N360","2021-09","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","GB",1,0,2021,9,NA
"4997","10kmE339N360","2015-06","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2015,6,NA
"4998","10kmE339N360","2014-06","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2014,6,NA
"4999","10kmE339N360","2013-06","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2013,6,NA
"5000","10kmE339N360","2006-08","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2006,8,NA
"5001","10kmE339N360","2006-06","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2006,6,NA
"5002","10kmE339N360","2006-05","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2006,5,NA
"5003","10kmE339N360","1999-07","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,1999,7,NA
"5004","10kmE339N360","1990-07","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",2,0,1990,7,NA
"5005","10kmE339N360","1977-07","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,1977,7,NA
"5006","10kmE339N361","2013-06","HUMAN_OBSERVATION","cd7553aa-08aa-463e-bae3-aedd989b370a","GB",1,0,2013,6,NA
"5007","10kmE339N361","2006-06","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2006,6,NA
"5008","10kmE339N361","1894-08","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,1894,8,NA
"5009","10kmE339N365","2022-08","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","GB",1,0,2022,8,NA
"5010","10kmE339N367","2020-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GB",1,0,2020,8,NA
"5011","10kmE339N367","2010-07","HUMAN_OBSERVATION","53f13c8f-413e-4537-bda6-98666cd7975f","GB",1,0,2010,7,NA
"5012","10kmE339N368","2023-08","HUMAN_OBSERVATION","0a013f89-5381-4578-9d82-5f28fd5f1ef6","GB",2,0,2023,8,NA
